Input Price,Sentiment,Output Price
372.100006,-0.01839996,370.26001
370.26001,0.0198999,372.25
372.25,0.04790009,377.040009
377.040009,-0.02630005,374.410004
374.410004,0.06790008,381.200012
381.200012,0.02339997,383.540009
383.540009,-0.00890015,382.649994
382.649994,-0.00290009,382.359985
382.359985,0.0275,385.109985
385.109985,-0.01659973,383.450012
383.450012,0.02589997,386.040009
386.040009,-0.10480011,375.559998
375.559998,0.13950012,389.51001
389.51001,0.01669983,391.179993
391.179993,-0.01380005,389.799988
389.799988,0.00190002,389.98999
389.98999,0.55110016,445.100006
445.100006,-0.06540008,438.559998
438.559998,-0.0925,429.309998
429.309998,0.00059997,429.369995
429.369995,-0.07589996,421.779999
421.779999,0.01089996,422.869995
422.869995,0.00170014,423.040009
423.040009,-0.01850007,421.190002
421.190002,-0.02089996,419.100006
419.100006,0.07779999,426.880005
426.880005,0.06809997,433.690002
433.690002,-0.00839996,432.850006
432.850006,-0.01830017,431.019989
431.019989,-0.04149994,426.869995
426.869995,0.05410004,432.279999
432.279999,-0.06279999,426
426,-0.0076001,425.23999
425.23999,-0.03529999,421.709991
421.709991,0.02149994,423.859985
423.859985,0.0777002,431.630005
431.630005,-0.04,427.630005
427.630005,-0.02160004,425.470001
425.470001,0.05950012,431.420013
431.420013,-0.04850006,426.570007
426.570007,0.02660004,429.230011
429.230011,0.01690002,430.920013
430.920013,0.00069977,430.98999
430.98999,0.05600006,436.589996
436.589996,-0.05809997,430.779999
430.779999,-0.03829987,426.950012
426.950012,-0.03450012,423.5
423.5,0.01980011,425.480011
425.480011,0.05289978,430.769989
430.769989,0.02200012,432.970001
432.970001,-0.03049988,429.920013
429.920013,-0.0625,423.670013
423.670013,0.03589997,427.26001
427.26001,0.00549988,427.809998
427.809998,0.11580017,439.390015
439.390015,-0.04470002,434.920013
434.920013,0.01369996,436.290009
436.290009,0.09699981,445.98999
445.98999,-0.05149994,440.839996
440.839996,-0.0073999,440.100006
440.100006,-0.02,438.100006
438.100006,-0.08240021,429.859985
429.859985,0.04230011,434.089996
434.089996,0.03300019,437.390015
437.390015,0.00319976,437.709991
437.709991,-0.01669982,436.040009
436.040009,0.00679992,436.720001
436.720001,-0.07019989,429.700012
429.700012,0.04690003,434.390015
434.390015,0.09119995,443.51001
443.51001,0.12059997,455.570007
455.570007,0.1,465.570007
465.570007,-0.04380005,461.190002
461.190002,0.14290009,475.480011
475.480011,0.07529999,483.01001
483.01001,0.05089996,488.100006
488.100006,-0.00100006,488
488,0.00269989,488.269989
488.269989,-0.06089996,482.179993
482.179993,0.4723999,529.419983
529.419983,0.0198999,531.409973
531.409973,-0.05379944,526.030029
526.030029,0.02969971,529
529,0.0776001,536.76001
536.76001,-0.00609986,536.150024
536.150024,-0.01119995,535.030029
535.030029,-0.03130005,531.900024
531.900024,0.05109986,537.01001
537.01001,-0.07549988,529.460022
529.460022,-0.06840027,522.619995
522.619995,0.01380005,524
524,0.03460022,527.460022
527.460022,-0.01550049,525.909973
525.909973,0.0375,529.659973
529.659973,0.01860047,531.52002
531.52002,0.03699951,535.219971
535.219971,-0.00199951,535.02002
535.02002,-0.02100037,532.919983
532.919983,-0.17139954,515.780029
515.780029,-0.21310028,494.470001
494.470001,-0.31100006,463.369995
463.369995,0.03,466.369995
466.369995,0.34399994,500.769989
500.769989,0.17600006,518.369995
518.369995,-0.00359985,518.01001
518.01001,-0.05119995,512.890015
512.890015,-0.16350006,496.540009
496.540009,0.14009979,510.549988
510.549988,-0.05829987,504.720001
504.720001,-0.05720001,499
499,0.18539978,517.539978
517.539978,-0.00649963,516.890015
516.890015,0.05349975,522.23999
522.23999,0.07200012,529.440002
529.440002,-0.08059997,521.380005
521.380005,0.0098999,522.369995
522.369995,0.0502002,527.390015
527.390015,0.1147998,538.869995
538.869995,0.01390015,540.26001
540.26001,0.08130005,548.390015
548.390015,-0.09989991,538.400024
538.400024,-0.02330017,536.070007
536.070007,-0.02320007,533.75
533.75,-0.095,524.25
524.25,-0.20190002,504.059998
504.059998,-0.07989991,496.070007
496.070007,0.15820008,511.890015
511.890015,0.08829956,520.719971
520.719971,0.11820007,532.539978
532.539978,0.11140015,543.679993
543.679993,-0.06200013,537.47998
537.47998,0.04460022,541.940002
541.940002,-0.08780029,533.159973
533.159973,0.06640015,539.799988
539.799988,0.10390014,550.190002
550.190002,-0.01289978,548.900024
548.900024,-0.04070007,544.830017
544.830017,0.17609985,562.440002
562.440002,0.08320008,570.76001
570.76001,0.02390014,573.150024
573.150024,-0.12270019,560.880005
560.880005,-0.05109985,555.77002
555.77002,0.08139953,563.909973
563.909973,0.35120056,599.030029
599.030029,0.09579956,608.609985
608.609985,0.02400025,611.01001
611.01001,0.06089966,617.099976
617.099976,0.09450012,626.549988
626.549988,-0.00649964,625.900024
625.900024,0.02449952,628.349976
628.349976,-0.03039978,625.309998
625.309998,0.15640014,640.950012
640.950012,0.14700012,655.650024
655.650024,0.03719971,659.369995
659.369995,-0.03880005,655.48999
655.48999,0.04190003,659.679993
659.679993,0.13570007,673.25
673.25,-0.07650024,665.599976
665.599976,-0.2325,642.349976
642.349976,0.05460022,647.809998
647.809998,-0.0451001,643.299988
643.299988,0.2023999,663.539978
663.539978,-0.02269958,661.27002
661.27002,0.07179992,668.450012
668.450012,0.10539978,678.98999
678.98999,-0.07839966,671.150024
671.150024,0.04190003,675.340027
675.340027,-0.02080017,673.26001
673.26001,-0.08460022,664.799988
664.799988,0.1426001,679.059998
679.059998,-0.03049988,676.01001
676.01001,-0.0976001,666.25
666.25,0.06390015,672.640015
672.640015,-0.02809998,669.830017
669.830017,0.075,677.330017
677.330017,-0.12540039,664.789978
664.789978,-0.02469971,662.320007
662.320007,-0.22169983,640.150024
640.150024,0.17759949,657.909973
657.909973,0.00730042,658.640015
658.640015,0.17130005,675.77002
675.77002,-0.05119996,670.650024
670.650024,-0.06510009,664.140015
664.140015,0.00369995,664.51001
664.51001,-0.01359986,663.150024
663.150024,0.00549988,663.700012
663.700012,-0.00910034,662.789978
662.789978,0.12410034,675.200012
675.200012,0.18769959,693.969971
693.969971,-0.04899964,689.070007
689.070007,-0.13179992,675.890015
675.890015,-0.38900025,636.98999
636.98999,-0.03200012,633.789978
633.789978,-0.01139954,632.650024
632.650024,-0.24710022,607.940002
607.940002,-0.00890014,607.049988
607.049988,0.10690002,617.73999
617.73999,0.00150025,617.890015
617.890015,-0.36080017,581.809998
581.809998,0.11190002,593
593,-0.22820007,570.179993
570.179993,0.04299987,574.47998
574.47998,-0.0270996,571.77002
571.77002,0.0325,575.02002
575.02002,0.21359985,596.380005
596.380005,0.00150024,596.530029
596.530029,0.04719971,601.25
601.25,-0.17900024,583.349976
583.349976,0.52,635.349976
635.349976,-0.48349976,587
587,-0.12190002,574.809998
574.809998,-0.22710022,552.099976
552.099976,-0.21029969,531.070007
531.070007,0.05190003,536.26001
536.26001,-0.34130005,502.130005
502.130005,-0.14029999,488.100006
488.100006,-0.06029999,482.070007
482.070007,0.08410004,490.480011
490.480011,0.13339996,503.820007
503.820007,0.0325998,507.079987
507.079987,0.14019989,521.099976
521.099976,0.13,534.099976
534.099976,-0.09099976,525
525,0.09900024,534.900024
534.900024,0.24599976,559.5
559.5,-0.06559998,552.940002
552.940002,0.01099976,554.039978
554.039978,0.01110046,555.150024
555.150024,0.00079956,555.22998
555.22998,-0.0270996,552.52002
552.52002,0.26519958,579.039978
579.039978,0.01170044,580.210022
580.210022,-0.02720032,577.48999
577.48999,-0.02349975,575.140015
575.140015,-0.12340027,562.799988
562.799988,-0.02539978,560.26001
560.26001,-0.00790039,559.469971
559.469971,-0.00539978,558.929993
558.929993,0.10679992,569.609985
569.609985,0.0376001,573.369995
573.369995,0.03650025,577.02002
577.02002,-0.0275,574.27002
574.27002,-0.14830018,559.440002
559.440002,-0.07359985,552.080017
552.080017,0.01899963,553.97998
553.97998,0.065,560.47998
560.47998,0.09150025,569.630005
569.630005,0.13320007,582.950012
582.950012,-0.03080017,579.869995
579.869995,0.1398999,593.859985
593.859985,0.04830017,598.690002
598.690002,-0.05049987,593.640015
593.640015,0.04859985,598.5
598.5,-0.05309998,593.190002
593.190002,-0.07049987,586.140015
586.140015,0.15940002,602.080017
602.080017,-0.10650024,591.429993
591.429993,0.03169983,594.599976
594.599976,0.01330017,595.929993
595.929993,0.0723999,603.169983
603.169983,0.11650024,614.820007
614.820007,0.05929993,620.75
620.75,0.05140015,625.890015
625.890015,0.09459961,635.349976
635.349976,-0.07449952,627.900024
627.900024,0.05089966,632.98999
632.98999,-0.0198999,631
631,-0.105,620.5
620.5,0.05700012,626.200012
626.200012,-0.09320007,616.880005
616.880005,-0.10309998,606.570007
606.570007,-0.04570007,602
602,0.57590027,659.590027
659.590027,0.24259949,683.849976
683.849976,-0.12529969,671.320007
671.320007,-0.00419983,670.900024
670.900024,-0.11809997,659.090027
659.090027,0.14859985,673.950012
673.950012,0.05799988,679.75
679.75,0.23320007,703.070007
703.070007,0.10159973,713.22998
713.22998,0.04700013,717.929993
717.929993,-0.0801001,709.919983
709.919983,0.0073999,710.659973
710.659973,-0.15389953,695.27002
695.27002,0.02179992,697.450012
697.450012,0.01070008,698.52002
698.52002,0.04279968,702.799988
702.799988,-0.06049988,696.75
696.75,0.07450012,704.200012
704.200012,0.04149964,708.349976
708.349976,0.06559997,714.909973
714.909973,-0.02669983,712.23999
712.23999,0.10549988,722.789978
722.789978,-0.03349976,719.440002
719.440002,0.08799988,728.23999
728.23999,-0.02700012,725.539978
725.539978,0.01190002,726.72998
726.72998,-0.0298999,723.73999
723.73999,0.02900025,726.640015
726.640015,0.01010009,727.650024
727.650024,-0.09740051,717.909973
717.909973,-0.02669983,715.23999
715.23999,0.04059998,719.299988
719.299988,-0.05039978,714.26001
714.26001,0.0325,717.51001
717.51001,-0.11119995,706.390015
706.390015,0.07619995,714.01001
714.01001,0.01809997,715.820007
715.820007,-0.05220031,710.599976
710.599976,0.11480041,722.080017
722.080017,-0.23119995,698.960022
698.960022,-0.07600037,691.359985
691.359985,0.16590027,707.950012
707.950012,0.07649964,715.599976
715.599976,0.00020019,715.619995
715.619995,0.10059998,725.679993
725.679993,0.02419983,728.099976
728.099976,0.09510009,737.609985
737.609985,-0.01039978,736.570007
736.570007,0.09239991,745.809998
745.809998,0.07970031,753.780029
753.780029,-0.05570007,748.210022
748.210022,-0.05580017,742.630005
742.630005,-0.01429993,741.200012
741.200012,-0.0576001,735.440002
735.440002,0.00630005,736.070007
736.070007,0.03880005,739.950012
739.950012,0.05769959,745.719971
745.719971,-0.01289978,744.429993
744.429993,0.00429992,744.859985
744.859985,-0.0525,739.609985
739.609985,-0.04019958,735.590027
735.590027,0.01079956,736.669983
736.669983,0.15940002,752.609985
752.609985,0.06200013,758.809998
758.809998,0.08929992,767.73999
767.73999,-0.07159973,760.580017
760.580017,-0.05940002,754.640015
754.640015,0.06130005,760.77002
760.77002,0.0520996,765.97998
765.97998,0.00580018,766.559998
766.559998,0.0175,768.309998
768.309998,0.0025,768.559998
768.559998,0.02679992,771.23999
771.23999,0.01320008,772.559998
772.559998,-0.04070008,768.48999
768.48999,-0.04450012,764.039978
764.039978,0.00590027,764.630005
764.630005,-0.00169983,764.460022
764.460022,-0.07150024,757.309998
757.309998,0.02169982,759.47998
759.47998,0.02970032,762.450012
762.450012,-0.05200012,757.25
757.25,0.01969971,759.219971
759.219971,0.09780029,769
769,0.02289978,771.289978
771.289978,-0.03709961,767.580017
767.580017,0.01579956,769.159973
769.159973,0.01460022,770.619995
770.619995,0.01820007,772.440002
772.440002,0.16429993,788.869995
788.869995,-0.04390015,784.47998
784.47998,-0.00419982,784.059998
784.059998,-0.23919983,760.140015
760.140015,0.11349975,771.48999
771.48999,-0.1047998,761.01001
761.01001,0.00080017,761.090027
761.090027,0.08599975,769.690002
769.690002,0.08830018,778.52002
778.52002,-0.03420044,775.099976
775.099976,0.05119995,780.219971
780.219971,0.09520019,789.73999
789.73999,0.14960022,804.700012
804.700012,0.01049988,805.75
805.75,-0.06590027,799.159973
799.159973,0.16950012,816.109985
816.109985,0.12609986,828.719971
828.719971,0.00330017,829.049988
829.049988,0.0826001,837.309998
837.309998,-0.00570008,836.73999
836.73999,-0.02709961,834.030029
834.030029,0.10329956,844.359985
844.359985,-0.02700012,841.659973
841.659973,-0.0222998,839.429993
839.429993,0.02280029,841.710022
841.710022,-0.10710022,831
831,0.03090027,834.090027
834.090027,-0.04809998,829.280029
829.280029,-0.06320007,822.960022
822.960022,-0.1001001,812.950012
812.950012,0.04700012,817.650024
817.650024,0.00039978,817.690002
817.690002,-0.07369995,810.320007
810.320007,0.08669983,818.98999
818.98999,0.19100037,838.090027
838.090027,-0.02910034,835.179993
835.179993,-0.12589966,822.590027
822.590027,-0.04230042,818.359985
818.359985,-0.42039978,776.320007
776.320007,0.135,789.820007
789.820007,-0.04410034,785.409973
785.409973,-0.19849975,765.559998
765.559998,0.01470031,767.030029
767.030029,-0.11980041,755.049988
755.049988,0.29880005,784.929993
784.929993,0.02820007,787.75
787.75,-0.15869995,771.880005
771.880005,-0.295,742.380005
742.380005,-0.03369995,739.01001
739.01001,-0.19940003,719.070007
719.070007,0.24169983,743.23999
743.23999,0.0325,746.48999
746.48999,0.09910034,756.400024
756.400024,0.03759949,760.159973
760.159973,0.19840027,780
780,0.05330017,785.330017
785.330017,-0.05210022,780.119995
780.119995,0.0025,780.369995
780.369995,-0.13599975,766.77002
766.77002,-0.0425,762.52002
762.52002,-0.11950013,750.570007
750.570007,-0.06919983,743.650024
743.650024,-0.03309997,740.340027
740.340027,0.19019958,759.359985
759.359985,0.05359986,764.719971
764.719971,0.05700012,770.419983
770.419983,-0.03089966,767.330017
767.330017,0.01329956,768.659973
768.659973,-0.08539978,760.119995
760.119995,0.14220032,774.340027
774.340027,-0.0552002,768.820007
768.820007,-0.07820007,761
761,-0.0322998,757.77002
757.77002,0.0822998,766
766,0.05219971,771.219971
771.219971,-0.00619995,770.599976
770.599976,-0.04259949,766.340027
766.340027,-0.0575,760.590027
760.590027,0.10809997,771.400024
771.400024,0.00729981,772.130005
772.130005,-0.06979981,765.150024
765.150024,-0.15280029,749.869995
749.869995,0.03799988,753.669983
753.669983,0.0351001,757.179993
757.179993,0.23270019,780.450012
780.450012,0.15539978,795.98999
795.98999,0.00929993,796.919983
796.919983,-0.01019959,795.900024
795.900024,0.03119996,799.02002
799.02002,0.14619995,813.640015
813.640015,0.035,817.140015
817.140015,-0.07420044,809.719971
809.719971,-0.02239991,807.47998
807.47998,0.01559998,809.039978
809.039978,-0.00709961,808.330017
808.330017,0.09549988,817.880005
817.880005,0.04559997,822.440002
822.440002,0.14080018,836.52002
836.52002,0.02630004,839.150024
839.150024,-0.03380004,835.77002
835.77002,-0.05390015,830.380005
830.380005,-0.06900025,823.47998
823.47998,0.08869996,832.349976
832.349976,0.07600036,839.950012
839.950012,-0.2975,810.200012
810.200012,-0.02559997,807.640015
807.640015,0.04859985,812.5
812.5,0.07210022,819.710022
819.710022,0.01649963,821.359985
821.359985,0.06100037,827.460022
827.460022,0.09070007,836.530029
836.530029,-0.00140014,836.390015
836.390015,0.06309997,842.700012
842.700012,0.01440003,844.140015
844.140015,0.00929992,845.070007
845.070007,0.11369995,856.440002
856.440002,-0.00830017,855.609985
855.609985,-0.03419983,852.190002
852.190002,-0.06950012,845.23999
845.23999,0.03400025,848.640015
848.640015,-0.03600037,845.039978
845.039978,0.08040039,853.080017
853.080017,-0.04170044,848.909973
848.909973,0.00970032,849.880005
849.880005,-0.0327002,846.609985
846.609985,-0.00589965,846.02002
846.02002,0.0447998,850.5
850.5,0.025,853
853,-0.00539978,852.460022
852.460022,0.02130005,854.590027
854.590027,-0.02059998,852.530029
852.530029,0.00439942,852.969971
852.969971,0.00450012,853.419983
853.419983,-0.01109985,852.309998
852.309998,0.04659973,856.969971
856.969971,-0.13769959,843.200012
843.200012,0.04859986,848.059998
848.059998,-0.00679993,847.380005
847.380005,-0.0177002,845.609985
845.609985,0.01210022,846.820007
846.820007,0.09179993,856
856,0.18320007,874.320007
874.320007,0.0202002,876.340027
876.340027,0.10199951,886.539978
886.539978,0.04970032,891.51001
891.51001,0.15320007,906.830017
906.830017,0.02450012,909.280029
909.280029,-0.11,898.280029
898.280029,-0.03400024,894.880005
894.880005,0.12159973,907.039978
907.039978,-0.04679993,902.359985
902.359985,-0.06130005,896.22998
896.22998,-0.11559997,884.669983
884.669983,0.17320007,901.98999
901.98999,0.01790039,903.780029
903.780029,-0.04580017,899.200012
899.200012,0.02859986,902.059998
902.059998,-0.03529969,898.530029
898.530029,0.08879944,907.409973
907.409973,0.00210022,907.619995
907.619995,0.01669983,909.289978
909.289978,0.09090027,918.380005
918.380005,0.06609985,924.98999
924.98999,0.2323999,948.22998
948.22998,-0.01289978,946.940002
946.940002,-0.05909973,941.030029
941.030029,-0.035,937.530029
937.530029,-0.03380005,934.150024
934.150024,0.14889954,949.039978
949.039978,0.03780029,952.820007
952.820007,-0.03869995,948.950012
948.950012,-0.01330017,947.619995
947.619995,0.13729981,961.349976
961.349976,-0.03380005,957.969971
957.969971,0.08100036,966.070007
966.070007,-0.21309997,944.76001
944.76001,0.1372998,958.48999
958.48999,0.01350037,959.840027
959.840027,0.10829956,970.669983
970.669983,0.00869995,971.539978
971.539978,0.08809998,980.349976
980.349976,0.13030029,993.380005
993.380005,0.02400024,995.780029
995.780029,0.00919983,996.700012
996.700012,-0.02080017,994.619995
994.619995,0.01330017,995.950012
995.950012,0.10779968,1006.72998
1006.72998,0.04610047,1011.340027
1011.340027,-0.08340027,1003
1003,0.07070007,1010.070007
1010.070007,0.00200013,1010.27002
1010.27002,-0.31960022,978.309998
978.309998,-0.13400025,964.909973
964.909973,0.15880005,980.789978
980.789978,-0.04320007,976.469971
976.469971,-0.12299988,964.169983
964.169983,0.23540039,987.710022
987.710022,0.07459961,995.169983
995.169983,-0.02579956,992.590027
992.590027,0.09639953,1002.22998
1002.22998,-0.00929992,1001.299988
1001.299988,0.02440002,1003.73999
1003.73999,-0.0976001,993.97998
993.97998,-0.17199951,976.780029
976.780029,0.13549988,990.330017
990.330017,-0.14400024,975.929993
975.929993,-0.07929993,968
968,-0.14340027,953.659973
953.659973,0.17740051,971.400024
971.400024,-0.06260009,965.140015
965.140015,0.13619995,978.76001
978.76001,0.17709961,996.469971
996.469971,-0.02339966,994.130005
994.130005,0.12380005,1006.51001
1006.51001,-0.05880005,1000.630005
1000.630005,0.01179993,1001.809998
1001.809998,0.0822998,1010.039978
1010.039978,0.14409973,1024.449951
1024.449951,0.02420044,1026.869995
1026.869995,0.01829956,1028.699951
1028.699951,-0.03029907,1025.670044
1025.670044,0.13279907,1038.949951
1038.949951,0.00920044,1039.869995
1039.869995,0.12930054,1052.800049
1052.800049,-0.06800049,1046
1046,-0.25960022,1020.039978
1020.039978,-0.32259949,987.780029
987.780029,0.08409973,996.190002
996.190002,-0.00299987,995.890015
995.890015,-0.08970032,986.919983
986.919983,0.00660034,987.580017
987.580017,0.04690003,992.27002
992.27002,-0.02429993,989.840027
989.840027,-0.07830017,982.01001
982.01001,-0.25090027,956.919983
956.919983,0.11070007,967.98999
967.98999,0.15309998,983.299988
983.299988,-0.00559998,982.73999
982.73999,-0.04559997,978.179993
978.179993,-0.17609986,960.570007
960.570007,-0.02100036,958.469971
958.469971,-0.05179993,953.289978
953.289978,0.13610046,966.900024
966.900024,-0.08900024,958
958,-0.05549988,952.450012
952.450012,-0.07190002,945.26001
945.26001,0.0076001,946.02002
946.02002,0.08039978,954.059998
954.059998,0.13530029,967.590027
967.590027,0.13009949,980.599976
980.599976,-0.02349976,978.25
978.25,-0.1297998,965.27002
965.27002,0.02529968,967.799988
967.799988,0.11669983,979.469971
979.469971,-0.13569947,965.900024
965.900024,0.12059998,977.960022
977.960022,0.04619995,982.580017
982.580017,0.17019959,999.599976
999.599976,-0.07389954,992.210022
992.210022,-0.05420044,986.789978
986.789978,-0.12599976,974.190002
974.190002,-0.04330017,969.859985
969.859985,0.03350037,973.210022
973.210022,-0.08559998,964.650024
964.650024,-0.09550048,955.099976
955.099976,-0.15309998,939.789978
939.789978,-0.01190002,938.599976
938.599976,0.12270019,950.869995
950.869995,0.05530029,956.400024
956.400024,0.04949952,961.349976
961.349976,-0.02159974,959.190002
959.190002,-0.02090026,957.099976
957.099976,0.08350036,965.450012
965.450012,0.15399964,980.849976
980.849976,0.08730041,989.580017
989.580017,0.01409973,990.98999
990.98999,-0.03789978,987.200012
987.200012,0.07799988,995
995,0.05929993,1000.929993
1000.929993,0.02010009,1002.940002
1002.940002,0.03400025,1006.340027
1006.340027,0.02789978,1009.130005
1009.130005,-0.12130005,997
997,-0.10390015,986.609985
986.609985,-0.03700012,982.909973
982.909973,-0.16609985,966.299988
966.299988,0.09600036,975.900024
975.900024,-0.02990051,972.909973
972.909973,-0.0047998,972.429993
972.429993,1.28519958,1100.949951
1100.949951,0.09900025,1110.849976
1110.849976,-0.05569947,1105.280029
1105.280029,-0.01599975,1103.680054
1103.680054,-0.09460083,1094.219971
1094.219971,0.17380005,1111.599976
1111.599976,0.09060058,1120.660034
1120.660034,0.0251001,1123.170044
1123.170044,0.09709961,1132.880005
1132.880005,-0.0375,1129.130005
1129.130005,-0.03780029,1125.349976
1125.349976,0.03820068,1129.170044
1129.170044,0.07669922,1136.839966
1136.839966,-0.10150025,1126.689941
1126.689941,0.10600098,1137.290039
1137.290039,-0.07410034,1129.880005
1129.880005,-0.03569946,1126.310059
1126.310059,0.13179931,1139.48999
1139.48999,0.16670044,1156.160034
1156.160034,0.29839966,1186
1186,0.09829956,1195.829956
1195.829956,-0.0222998,1193.599976
1193.599976,-0.32329956,1161.27002
1161.27002,0.1547998,1176.75
1176.75,-0.14400024,1162.349976
1162.349976,-0.28400025,1133.949951
1133.949951,0.07619995,1141.569946
1141.569946,0.1078003,1152.349976
1152.349976,0.07440063,1159.790039
1159.790039,0.02209961,1162
1162,0.06920044,1168.920044
1168.920044,-0.03840088,1165.079956
1165.079956,-0.00949951,1164.130005
1164.130005,0.10130005,1174.26001
1174.26001,0.04880005,1179.140015
1179.140015,0.11439941,1190.579956
1190.579956,-0.03199951,1187.380005
1187.380005,-0.0976001,1177.619995
1177.619995,-0.02859985,1174.76001
1174.76001,-0.06400025,1168.359985
1168.359985,0.08400025,1176.76001
1176.76001,0.055,1182.26001
1182.26001,0.03839966,1186.099976
1186.099976,-0.16630005,1169.469971
1169.469971,0.19540039,1189.01001
1189.01001,0.15189941,1204.199951
1204.199951,0.05390015,1209.589966
1209.589966,0.19550049,1229.140015
1229.140015,0.1772998,1246.869995
1246.869995,0.05829956,1252.699951
1252.699951,0.01630005,1254.329956
1254.329956,0.22350098,1276.680054
1276.680054,0.28519897,1305.199951
1305.199951,-0.00339966,1304.859985
1304.859985,-0.09859985,1295
1295,-0.01680054,1293.319946
1293.319946,0.0126001,1294.579956
1294.579956,0.32730103,1327.310059
1327.310059,0.3522998,1362.540039
1362.540039,-0.05030029,1357.51001
1357.51001,0.20439941,1377.949951
1377.949951,0.24100098,1402.050049
1402.050049,0.15630005,1417.680054
1417.680054,0.20139892,1437.819946
1437.819946,0.13070069,1450.890015
1450.890015,-0.60890015,1390
1390,0.39949951,1429.949951
1429.949951,-0.39949951,1390
1390,0.52839966,1442.839966
1442.839966,-0.26059937,1416.780029
1416.780029,-0.66280029,1350.5
1350.5,-0.10900024,1339.599976
1339.599976,0.46630004,1386.22998
1386.22998,0.2828003,1414.51001
1414.51001,0.36540039,1451.050049
1451.050049,0.10709961,1461.76001
1461.76001,-0.13070069,1448.689941
1448.689941,0.19660035,1468.349976
1468.349976,0.14570068,1482.920044
1482.920044,0.02419922,1485.339966
1485.339966,0.14660034,1500
1500,0.21949951,1521.949951
1521.949951,-0.09969971,1511.97998
1511.97998,0.00469971,1512.449951
1512.449951,-0.19,1493.449951
1493.449951,0.06800049,1500.25
1500.25,0.23359985,1523.609985
1523.609985,0.1403003,1537.640015
1537.640015,0.07359985,1545
1545,0.06859985,1551.859985
1551.859985,0.2703003,1578.890015
1578.890015,0.195,1598.390015
1598.390015,-0.10209961,1588.180054
1588.180054,0.02819946,1591
1591,-0.08680054,1582.319946
1582.319946,-0.10639892,1571.680054
1571.680054,-0.2675,1544.930054
1544.930054,0.41579956,1586.51001
1586.51001,-0.04650025,1581.859985
1581.859985,-0.36939941,1544.920044
1544.920044,-0.49359985,1495.560059
1495.560059,0.60299926,1555.859985
1555.859985,-0.58809936,1497.050049
1497.050049,-0.65630005,1431.420044
1431.420044,0.15919922,1447.339966
1447.339966,-0.75349976,1371.98999
1371.98999,0.20060059,1392.050049
1392.050049,0.18519897,1410.569946
1410.569946,0.41180054,1451.75
1451.75,-0.4652002,1405.22998
1405.22998,0.00849976,1406.079956
1406.079956,0.30140015,1436.219971
1436.219971,-0.09169922,1427.050049
1427.050049,0.21449951,1448.5
1448.5,-0.17709961,1430.790039
1430.790039,0.10709961,1441.5
1441.5,0.62329956,1503.829956
1503.829956,0.2401001,1527.839966
1527.839966,0.29070068,1556.910034
1556.910034,-0.29420044,1527.48999
1527.48999,-0.09630005,1517.859985
1517.859985,-0.57770019,1460.089966
1460.089966,0.00080078,1460.170044
1460.170044,0.57789917,1517.959961
1517.959961,0.54660034,1572.619995
1572.619995,-0.0648999,1566.130005
1566.130005,0.16130005,1582.26001
1582.26001,-0.12579956,1569.680054
1569.680054,0.02399902,1572.079956
1572.079956,0.08869995,1580.949951
1580.949951,0.19190064,1600.140015
1600.140015,-0.0775,1592.390015
1592.390015,0.15609985,1608
1608,0.01079956,1609.079956
1609.079956,-0.06169922,1602.910034
1602.910034,-0.01369995,1601.540039
1601.540039,-0.25420044,1576.119995
1576.119995,0.11160034,1587.280029
1587.280029,-0.05520019,1581.76001
1581.76001,-0.07390015,1574.369995
1574.369995,0.11089966,1585.459961
1585.459961,-0.04059937,1581.400024
1581.400024,0.20459961,1601.859985
1601.859985,0.01209961,1603.069946
1603.069946,0.07080078,1610.150024
1610.150024,0.02719971,1612.869995
1612.869995,0.1202002,1624.890015
1624.890015,0.0472998,1629.619995
1629.619995,0.11920044,1641.540039
1641.540039,0.23729981,1665.27002
1665.27002,0.31079956,1696.349976
1696.349976,-0.00599976,1695.75
1695.75,-0.06449951,1689.300049
1689.300049,-0.05310059,1683.98999
1683.98999,0.05130005,1689.119995
1689.119995,0.09630005,1698.75
1698.75,0.06109985,1704.859985
1704.859985,0.19,1723.859985
1723.859985,-0.07890014,1715.969971
1715.969971,0.07820068,1723.790039
1723.790039,0.1098999,1734.780029
1734.780029,0.15299927,1750.079956
1750.079956,-0.19859985,1730.219971
1730.219971,-0.14549927,1715.670044
1715.670044,-0.5252002,1663.150024
1663.150024,0.27939942,1691.089966
1691.089966,-0.30579956,1660.51001
1660.51001,0.40939941,1701.449951
1701.449951,-0.01649902,1699.800049
1699.800049,0.1397998,1713.780029
1713.780029,-0.19820068,1693.959961
1693.959961,0.05770019,1699.72998
1699.72998,0.10900025,1710.630005
1710.630005,0.28390015,1739.02002
1739.02002,0.04049926,1743.069946
1743.069946,0.11930054,1755
1755,0.41619995,1796.619995
1796.619995,0.16410034,1813.030029
1813.030029,0.09459961,1822.48999
1822.48999,0.21440064,1843.930054
1843.930054,-0.0101001,1842.920044
1842.920044,-0.29950073,1812.969971
1812.969971,0.0072998,1813.699951
1813.699951,-0.11699951,1802
1802,0.2723999,1829.23999
1829.23999,0.34369995,1863.609985
1863.609985,-0.55609985,1808
1808,0.0927002,1817.27002
1817.27002,-0.38050049,1779.219971
1779.219971,-0.0178003,1777.439941
1777.439941,0.19730103,1797.170044
1797.170044,0.37159912,1834.329956
1834.329956,-0.11039917,1823.290039
1823.290039,0.24459961,1847.75
